season,round,date_header,status,kickoff_local,home_team,away_team,home_score,away_score,venue,match_href
2022,19,SATURDAY 23RD JULY,FULL TIME,,Raiders,Warriors,26,14,"GIO Stadium, Canberra",https://www.nrl.com/draw/nrl-premiership/2022/round-19/raiders-v-warriors/
2022,19,SATURDAY 23RD JULY,FULL TIME,,Panthers,Sharks,20,10,"Penrith Park, Penrith",https://www.nrl.com/draw/nrl-premiership/2022/round-19/panthers-v-sharks/
2022,19,SATURDAY 23RD JULY,FULL TIME,,Rabbitohs,Storm,24,12,"Accor Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-19/rabbitohs-v-storm/
2022,19,SUNDAY 24TH JULY,FULL TIME,,Bulldogs,Titans,36,26,"CommBank Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-19/bulldogs-v-titans/
2022,19,SUNDAY 24TH JULY,FULL TIME,,Cowboys,Wests Tigers,27,26,"Queensland Country Bank Stadium, Townsville",https://www.nrl.com/draw/nrl-premiership/2022/round-19/cowboys-v-wests-tigers/
2022,20,THURSDAY 28TH JULY,FULL TIME,,Sea Eagles,Roosters,10,20,"4 Pines Park, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-20/sea-eagles-v-roosters/
2022,20,FRIDAY 29TH JULY,FULL TIME,,Warriors,Storm,12,24,"Go Media Stadium, Auckland",https://www.nrl.com/draw/nrl-premiership/2022/round-20/warriors-v-storm/
2022,20,FRIDAY 29TH JULY,FULL TIME,,Eels,Panthers,34,10,"CommBank Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-20/eels-v-panthers/
2022,20,SATURDAY 30TH JULY,FULL TIME,,Titans,Raiders,24,36,"Cbus Super Stadium, Gold Coast",https://www.nrl.com/draw/nrl-premiership/2022/round-20/titans-v-raiders/
2022,20,SATURDAY 30TH JULY,FULL TIME,,Sharks,Rabbitohs,21,20,"PointsBet Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-20/sharks-v-rabbitohs/
2022,20,SATURDAY 30TH JULY,FULL TIME,,Broncos,Wests Tigers,18,32,"Suncorp Stadium, Brisbane",https://www.nrl.com/draw/nrl-premiership/2022/round-20/broncos-v-wests-tigers/
2022,20,SUNDAY 31ST JULY,FULL TIME,,Knights,Bulldogs,10,24,"McDonald Jones Stadium, Newcastle",https://www.nrl.com/draw/nrl-premiership/2022/round-20/knights-v-bulldogs/
2022,20,SUNDAY 31ST JULY,FULL TIME,,Dragons,Cowboys,8,34,"Netstrata Jubilee Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-20/dragons-v-cowboys/
2022,21,THURSDAY 4TH AUGUST,FULL TIME,,Roosters,Broncos,34,16,"Sydney Cricket Ground, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-21/roosters-v-broncos/
2022,21,FRIDAY 5TH AUGUST,FULL TIME,,Storm,Titans,32,14,"AAMI Park, Melbourne",https://www.nrl.com/draw/nrl-premiership/2022/round-21/storm-v-titans/
2022,21,FRIDAY 5TH AUGUST,FULL TIME,,Sea Eagles,Eels,20,36,"4 Pines Park, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-21/sea-eagles-v-eels/
2022,21,SATURDAY 6TH AUGUST,FULL TIME,,Rabbitohs,Warriors,48,10,"Sunshine Coast Stadium, Sunshine Coast",https://www.nrl.com/draw/nrl-premiership/2022/round-21/rabbitohs-v-warriors/
2022,21,SATURDAY 6TH AUGUST,FULL TIME,,Raiders,Panthers,6,26,"GIO Stadium, Canberra",https://www.nrl.com/draw/nrl-premiership/2022/round-21/raiders-v-panthers/
2022,21,SATURDAY 6TH AUGUST,FULL TIME,,Sharks,Dragons,24,18,"PointsBet Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-21/sharks-v-dragons/
2022,21,SUNDAY 7TH AUGUST,FULL TIME,,Bulldogs,Cowboys,14,28,"Salter Oval, Bundaberg",https://www.nrl.com/draw/nrl-premiership/2022/round-21/bulldogs-v-cowboys/
2022,21,SUNDAY 7TH AUGUST,FULL TIME,,Wests Tigers,Knights,10,14,"Campbelltown Sports Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-21/wests-tigers-v-knights/
2022,22,THURSDAY 11TH AUGUST,FULL TIME,,Panthers,Storm,0,16,"Penrith Park, Penrith",https://www.nrl.com/draw/nrl-premiership/2022/round-22/panthers-v-storm/
2022,22,FRIDAY 12TH AUGUST,FULL TIME,,Warriors,Bulldogs,42,18,"Go Media Stadium, Auckland",https://www.nrl.com/draw/nrl-premiership/2022/round-22/warriors-v-bulldogs/
2022,22,FRIDAY 12TH AUGUST,FULL TIME,,Eels,Rabbitohs,0,26,"CommBank Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-22/eels-v-rabbitohs/
2022,22,SATURDAY 13TH AUGUST,FULL TIME,,Roosters,Cowboys,32,18,"Sydney Cricket Ground, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-22/roosters-v-cowboys/
2022,22,SATURDAY 13TH AUGUST,FULL TIME,,Wests Tigers,Sharks,12,36,"Scully Park, Tamworth",https://www.nrl.com/draw/nrl-premiership/2022/round-22/wests-tigers-v-sharks/
2022,22,SATURDAY 13TH AUGUST,FULL TIME,,Broncos,Knights,28,10,"Suncorp Stadium, Brisbane",https://www.nrl.com/draw/nrl-premiership/2022/round-22/broncos-v-knights/
2022,22,SUNDAY 14TH AUGUST,FULL TIME,,Raiders,Dragons,24,22,"GIO Stadium, Canberra",https://www.nrl.com/draw/nrl-premiership/2022/round-22/raiders-v-dragons/
2022,22,SUNDAY 14TH AUGUST,FULL TIME,,Titans,Sea Eagles,44,24,"Cbus Super Stadium, Gold Coast",https://www.nrl.com/draw/nrl-premiership/2022/round-22/titans-v-sea-eagles/
2022,23,THURSDAY 18TH AUGUST,FULL TIME,,Rabbitohs,Panthers,22,26,"Accor Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-23/rabbitohs-v-panthers/
2022,23,FRIDAY 19TH AUGUST,FULL TIME,,Cowboys,Warriors,48,4,"Queensland Country Bank Stadium, Townsville",https://www.nrl.com/draw/nrl-premiership/2022/round-23/cowboys-v-warriors/
2022,23,FRIDAY 19TH AUGUST,FULL TIME,,Broncos,Storm,12,60,"Suncorp Stadium, Brisbane",https://www.nrl.com/draw/nrl-premiership/2022/round-23/broncos-v-storm/
2022,23,SATURDAY 20TH AUGUST,FULL TIME,,Eels,Bulldogs,42,6,"CommBank Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-23/eels-v-bulldogs/
2022,23,SATURDAY 20TH AUGUST,FULL TIME,,Sea Eagles,Sharks,6,40,"4 Pines Park, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-23/sea-eagles-v-sharks/
2022,23,SATURDAY 20TH AUGUST,FULL TIME,,Roosters,Wests Tigers,72,6,"Sydney Cricket Ground, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-23/roosters-v-wests-tigers/
2022,23,SUNDAY 21ST AUGUST,FULL TIME,,Dragons,Titans,46,26,"WIN Stadium, Wollongong",https://www.nrl.com/draw/nrl-premiership/2022/round-23/dragons-v-titans/
2022,23,SUNDAY 21ST AUGUST,FULL TIME,,Knights,Raiders,22,28,"McDonald Jones Stadium, Newcastle",https://www.nrl.com/draw/nrl-premiership/2022/round-23/knights-v-raiders/
2022,24,THURSDAY 25TH AUGUST,FULL TIME,,Broncos,Eels,6,53,"Suncorp Stadium, Brisbane",https://www.nrl.com/draw/nrl-premiership/2022/round-24/broncos-v-eels/
2022,24,FRIDAY 26TH AUGUST,FULL TIME,,Panthers,Warriors,46,12,"Penrith Park, Penrith",https://www.nrl.com/draw/nrl-premiership/2022/round-24/panthers-v-warriors/
2022,24,FRIDAY 26TH AUGUST,FULL TIME,,Storm,Roosters,14,18,"AAMI Park, Melbourne",https://www.nrl.com/draw/nrl-premiership/2022/round-24/storm-v-roosters/
2022,24,SATURDAY 27TH AUGUST,FULL TIME,,Raiders,Sea Eagles,48,6,"GIO Stadium, Canberra",https://www.nrl.com/draw/nrl-premiership/2022/round-24/raiders-v-sea-eagles/
2022,24,SATURDAY 27TH AUGUST,FULL TIME,,Sharks,Bulldogs,16,0,"PointsBet Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-24/sharks-v-bulldogs/
2022,24,SATURDAY 27TH AUGUST,FULL TIME,,Rabbitohs,Cowboys,20,10,"Accor Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-24/rabbitohs-v-cowboys/
2022,24,SUNDAY 28TH AUGUST,FULL TIME,,Wests Tigers,Dragons,22,24,"CommBank Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-24/wests-tigers-v-dragons/
2022,24,SUNDAY 28TH AUGUST,FULL TIME,,Titans,Knights,36,26,"Cbus Super Stadium, Gold Coast",https://www.nrl.com/draw/nrl-premiership/2022/round-24/titans-v-knights/
2022,25,THURSDAY 1ST SEPTEMBER,FULL TIME,,Eels,Storm,22,14,"CommBank Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-25/eels-v-storm/
2022,25,FRIDAY 2ND SEPTEMBER,FULL TIME,,Bulldogs,Sea Eagles,21,20,"Accor Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-25/bulldogs-v-sea-eagles/
2022,25,FRIDAY 2ND SEPTEMBER,FULL TIME,,Roosters,Rabbitohs,26,16,"Allianz Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-25/roosters-v-rabbitohs/
2022,25,SATURDAY 3RD SEPTEMBER,FULL TIME,,Warriors,Titans,26,27,"Go Media Stadium, Auckland",https://www.nrl.com/draw/nrl-premiership/2022/round-25/warriors-v-titans/
2022,25,SATURDAY 3RD SEPTEMBER,FULL TIME,,Dragons,Broncos,22,12,"Netstrata Jubilee Stadium, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-25/dragons-v-broncos/
2022,25,SATURDAY 3RD SEPTEMBER,FULL TIME,,Cowboys,Panthers,38,8,"Queensland Country Bank Stadium, Townsville",https://www.nrl.com/draw/nrl-premiership/2022/round-25/cowboys-v-panthers/
2022,25,SUNDAY 4TH SEPTEMBER,FULL TIME,,Knights,Sharks,16,38,"McDonald Jones Stadium, Newcastle",https://www.nrl.com/draw/nrl-premiership/2022/round-25/knights-v-sharks/
2022,25,SUNDAY 4TH SEPTEMBER,FULL TIME,,Wests Tigers,Raiders,10,56,"Leichhardt Oval, Sydney",https://www.nrl.com/draw/nrl-premiership/2022/round-25/wests-tigers-v-raiders/
